date,home_team,away_team,home_score,away_score,team_a,team_b
2011-10-01,Santander,Vallecano,1.0,1.0,Santander,Vallecano
2011-10-01,Blackburn,Man City,0.0,4.0,Blackburn,Man City
2011-10-01,Villarreal,Zaragoza,2.0,2.0,Villarreal,Zaragoza
2011-10-01,Aston Villa,Wigan,2.0,0.0,Aston Villa,Wigan
2011-10-02,Fulham,QPR,6.0,0.0,Fulham,QPR
2011-10-02,Bolton,Chelsea,1.0,5.0,Bolton,Chelsea
2011-10-15,Barcelona,Santander,3.0,0.0,Barcelona,Santander
2011-10-15,QPR,Blackburn,1.0,1.0,Blackburn,QPR
2011-10-15,Wigan,Bolton,1.0,3.0,Bolton,Wigan
2011-10-16,Zaragoza,Sociedad,2.0,0.0,Sociedad,Zaragoza
2011-10-16,West Brom,Wolves,2.0,0.0,West Brom,Wolves
2011-10-22,Bolton,Sunderland,0.0,2.0,Bolton,Sunderland
2011-10-22,Newcastle,Wigan,1.0,0.0,Newcastle,Wigan
2011-10-22,Santander,Espanol,0.0,1.0,Espanol,Santander
2011-10-22,Wolves,Swansea,2.0,2.0,Swansea,Wolves
2011-10-23,Blackburn,Tottenham,1.0,2.0,Blackburn,Tottenham
2011-10-23,Osasuna,Zaragoza,3.0,0.0,Osasuna,Zaragoza
2011-10-25,Sevilla,Santander,2.0,2.0,Santander,Sevilla
2011-10-26,Zaragoza,Valencia,0.0,1.0,Valencia,Zaragoza
2011-10-26,Mallorca,Sp Gijon,1.0,2.0,Mallorca,Sp Gijon
2011-10-29,Norwich,Blackburn,3.0,3.0,Blackburn,Norwich
2011-10-29,Wigan,Fulham,0.0,2.0,Fulham,Wigan
2011-10-29,Swansea,Bolton,3.0,1.0,Bolton,Swansea
2011-10-30,Ath Madrid,Zaragoza,3.0,1.0,Ath Madrid,Zaragoza
2011-10-30,Santander,Betis,1.0,0.0,Betis,Santander
2011-11-05,Blackburn,Chelsea,0.0,1.0,Blackburn,Chelsea
2011-11-06,Granada,Santander,0.0,0.0,Granada,Santander
2011-11-06,Wolves,Wigan,3.0,1.0,Wigan,Wolves
2011-11-06,Zaragoza,Sp Gijon,2.0,2.0,Sp Gijon,Zaragoza
2011-11-06,Bolton,Stoke,5.0,0.0,Bolton,Stoke
2011-11-19,Wigan,Blackburn,3.0,3.0,Blackburn,Wigan
2011-11-19,Barcelona,Zaragoza,4.0,0.0,Barcelona,Zaragoza
2011-11-19,West Brom,Bolton,2.0,1.0,Bolton,West Brom
2011-11-20,Sp Gijon,Getafe,2.0,1.0,Getafe,Sp Gijon
2011-11-21,Santander,Malaga,1.0,3.0,Malaga,Santander
2011-11-26,Norwich,QPR,2.0,1.0,Norwich,QPR
2011-11-26,Stoke,Blackburn,3.0,1.0,Blackburn,Stoke
2011-11-26,Bolton,Everton,0.0,2.0,Bolton,Everton
2011-11-26,Sunderland,Wigan,1.0,2.0,Sunderland,Wigan
2011-11-27,Levante,Sp Gijon,4.0,0.0,Levante,Sp Gijon
2011-11-27,Mallorca,Santander,2.0,1.0,Mallorca,Santander
2011-11-27,Zaragoza,Sevilla,0.0,1.0,Sevilla,Zaragoza
2011-12-03,Wigan,Arsenal,0.0,4.0,Arsenal,Wigan
2011-12-03,Santander,Villarreal,1.0,0.0,Santander,Villarreal
2011-12-03,Blackburn,Swansea,4.0,2.0,Blackburn,Swansea
2011-12-03,Tottenham,Bolton,3.0,0.0,Bolton,Tottenham
2011-12-04,Wolves,Sunderland,2.0,1.0,Sunderland,Wolves
2011-12-04,Granada,Zaragoza,1.0,0.0,Granada,Zaragoza
2011-12-10,Bolton,Aston Villa,1.0,2.0,Aston Villa,Bolton
2011-12-10,West Brom,Wigan,1.0,2.0,West Brom,Wigan
2011-12-11,Zaragoza,Mallorca,0.0,1.0,Mallorca,Zaragoza
2011-12-11,Vallecano,Sp Gijon,1.0,3.0,Sp Gijon,Vallecano
2011-12-11,Ath Bilbao,Santander,1.0,1.0,Ath Bilbao,Santander
2011-12-11,Sunderland,Blackburn,2.0,1.0,Blackburn,Sunderland
2011-12-17,Blackburn,West Brom,1.0,2.0,Blackburn,West Brom
2011-12-17,Wigan,Chelsea,1.0,1.0,Chelsea,Wigan
2011-12-17,Wolves,Stoke,1.0,2.0,Stoke,Wolves
2011-12-17,Ath Bilbao,Zaragoza,2.0,1.0,Ath Bilbao,Zaragoza
2011-12-17,Fulham,Bolton,2.0,0.0,Bolton,Fulham
2011-12-18,Santander,Sociedad,0.0,0.0,Santander,Sociedad
2011-12-20,Blackburn,Bolton,1.0,2.0,Blackburn,Bolton
2011-12-21,Wigan,Liverpool,0.0,0.0,Liverpool,Wigan
2011-12-26,Man United,Wigan,5.0,0.0,Man United,Wigan
2011-12-26,Liverpool,Blackburn,1.0,1.0,Blackburn,Liverpool
2011-12-26,Bolton,Newcastle,0.0,2.0,Bolton,Newcastle
2011-12-31,Man United,Blackburn,2.0,3.0,Blackburn,Man United
2011-12-31,Stoke,Wigan,2.0,2.0,Stoke,Wigan
2011-12-31,Bolton,Wolves,1.0,1.0,Bolton,Wolves
2012-01-02,Blackburn,Stoke,1.0,2.0,Blackburn,Stoke
2012-01-02,QPR,Norwich,1.0,2.0,Norwich,QPR
2012-01-03,Wigan,Sunderland,1.0,4.0,Sunderland,Wigan
2012-01-04,Everton,Bolton,1.0,2.0,Bolton,Everton
2012-01-07,Santander,Zaragoza,1.0,0.0,Santander,Zaragoza
2012-01-14,Zaragoza,Getafe,1.0,1.0,Getafe,Zaragoza
2012-01-14,Blackburn,Fulham,3.0,1.0,Blackburn,Fulham
2012-01-14,Man United,Bolton,3.0,0.0,Bolton,Man United
2012-01-15,Osasuna,Santander,0.0,2.0,Osasuna,Santander
2012-01-15,Newcastle,QPR,1.0,0.0,Newcastle,QPR
2012-01-16,Wigan,Man City,0.0,1.0,Man City,Wigan
2012-01-21,QPR,Wigan,3.0,1.0,QPR,Wigan
2012-01-21,Everton,Blackburn,1.0,1.0,Blackburn,Everton
2012-01-21,Santander,Getafe,1.0,2.0,Getafe,Santander
2012-01-21,Bolton,Liverpool,3.0,1.0,Bolton,Liverpool
2012-01-22,Levante,Zaragoza,0.0,0.0,Levante,Zaragoza
2012-01-28,Real Madrid,Zaragoza,3.0,1.0,Real Madrid,Zaragoza
2012-01-29,Sociedad,Sp Gijon,5.0,1.0,Sociedad,Sp Gijon
2012-01-29,Santander,Valencia,2.0,2.0,Santander,Valencia
2012-01-31,Tottenham,Wigan,3.0,1.0,Tottenham,Wigan
2012-02-01,Blackburn,Newcastle,0.0,2.0,Blackburn,Newcastle
2012-02-01,Aston Villa,QPR,2.0,2.0,Aston Villa,QPR
2012-02-01,Bolton,Arsenal,0.0,0.0,Arsenal,Bolton
2012-02-04,Norwich,Bolton,2.0,0.0,Bolton,Norwich
2012-02-04,Wigan,Everton,1.0,1.0,Everton,Wigan
2012-02-04,QPR,Wolves,1.0,2.0,QPR,Wolves
2012-02-04,Levante,Santander,1.0,1.0,Levante,Santander
2012-02-04,Arsenal,Blackburn,7.0,1.0,Arsenal,Blackburn
2012-02-05,Zaragoza,Vallecano,1.0,2.0,Vallecano,Zaragoza
2012-02-05,Sp Gijon,Osasuna,1.0,1.0,Osasuna,Sp Gijon
2012-02-11,Santander,Ath Madrid,0.0,0.0,Ath Madrid,Santander
2012-02-11,Fulham,Stoke,2.0,1.0,Fulham,Stoke
2012-02-11,Blackburn,QPR,3.0,2.0,Blackburn,QPR
2012-02-11,Bolton,Wigan,1.0,2.0,Bolton,Wigan
2012-02-12,Valencia,Sp Gijon,4.0,0.0,Sp Gijon,Valencia
2012-02-12,Espanol,Zaragoza,0.0,2.0,Espanol,Zaragoza
2012-02-12,Wolves,West Brom,1.0,5.0,West Brom,Wolves
2012-02-12,Malaga,Mallorca,3.0,1.0,Malaga,Mallorca
2012-02-18,Real Madrid,Santander,4.0,0.0,Real Madrid,Santander
2012-02-19,Sp Gijon,Ath Madrid,1.0,1.0,Ath Madrid,Sp Gijon
2012-02-20,Zaragoza,Betis,0.0,2.0,Betis,Zaragoza
2012-02-25,Santander,Sp Gijon,1.0,1.0,Santander,Sp Gijon
2012-02-25,QPR,Fulham,0.0,1.0,Fulham,QPR
2012-02-25,Chelsea,Bolton,3.0,0.0,Bolton,Chelsea
2012-02-25,Man City,Blackburn,3.0,0.0,Blackburn,Man City
2012-02-25,Wigan,Aston Villa,0.0,0.0,Aston Villa,Wigan
2012-02-25,Malaga,Zaragoza,5.0,1.0,Malaga,Zaragoza
2012-03-03,Blackburn,Aston Villa,1.0,1.0,Aston Villa,Blackburn
2012-03-03,QPR,Everton,1.0,1.0,Everton,QPR
2012-03-03,Man City,Bolton,2.0,0.0,Bolton,Man City
2012-03-03,Vallecano,Santander,4.0,2.0,Santander,Vallecano
2012-03-03,Wigan,Swansea,0.0,2.0,Swansea,Wigan
2012-03-03,Barcelona,Sp Gijon,3.0,1.0,Barcelona,Sp Gijon
2012-03-04,Zaragoza,Villarreal,2.0,1.0,Villarreal,Zaragoza
2012-03-10,Bolton,QPR,2.0,1.0,Bolton,QPR
2012-03-10,Wolves,Blackburn,0.0,2.0,Blackburn,Wolves
2012-03-10,Sociedad,Zaragoza,3.0,0.0,Sociedad,Zaragoza
2012-03-10,Sp Gijon,Sevilla,1.0,0.0,Sevilla,Sp Gijon
2012-03-11,Norwich,Wigan,1.0,1.0,Norwich,Wigan
2012-03-11,Santander,Barcelona,0.0,2.0,Barcelona,Santander
2012-03-17,Fulham,Swansea,0.0,3.0,Fulham,Swansea
2012-03-17,Granada,Sp Gijon,2.0,1.0,Granada,Sp Gijon
2012-03-17,Zaragoza,Osasuna,1.0,1.0,Osasuna,Zaragoza
2012-03-17,Wigan,West Brom,1.0,1.0,West Brom,Wigan
2012-03-19,Espanol,Santander,3.0,1.0,Espanol,Santander
2012-03-20,Blackburn,Sunderland,2.0,0.0,Blackburn,Sunderland
2012-03-21,Sp Gijon,Mallorca,2.0,3.0,Mallorca,Sp Gijon
2012-03-21,QPR,Liverpool,3.0,2.0,Liverpool,QPR
2012-03-21,Valencia,Zaragoza,1.0,2.0,Valencia,Zaragoza
2012-03-22,Santander,Sevilla,0.0,3.0,Santander,Sevilla
2012-03-24,Sunderland,QPR,3.0,1.0,QPR,Sunderland
2012-03-24,Norwich,Wolves,2.0,1.0,Norwich,Wolves
2012-03-24,Liverpool,Wigan,1.0,2.0,Liverpool,Wigan
2012-03-24,Bolton,Blackburn,2.0,1.0,Blackburn,Bolton
2012-03-25,Ath Bilbao,Sp Gijon,1.0,1.0,Ath Bilbao,Sp Gijon
2012-03-25,Betis,Santander,1.0,1.0,Betis,Santander
2012-03-25,Zaragoza,Ath Madrid,1.0,0.0,Ath Madrid,Zaragoza
2012-03-31,Fulham,Norwich,2.0,1.0,Fulham,Norwich
2012-03-31,QPR,Arsenal,2.0,1.0,Arsenal,QPR
2012-03-31,Sp Gijon,Zaragoza,1.0,2.0,Sp Gijon,Zaragoza
2012-03-31,Santander,Granada,0.0,1.0,Granada,Santander
2012-03-31,Wigan,Stoke,2.0,0.0,Stoke,Wigan
2012-03-31,Wolves,Bolton,2.0,3.0,Bolton,Wolves
2012-04-02,Blackburn,Man United,0.0,2.0,Blackburn,Man United
2012-04-07,Zaragoza,Barcelona,1.0,4.0,Barcelona,Zaragoza
2012-04-07,Getafe,Sp Gijon,2.0,0.0,Getafe,Sp Gijon
2012-04-07,Bolton,Fulham,0.0,3.0,Bolton,Fulham
2012-04-07,Stoke,Wolves,2.0,1.0,Stoke,Wolves
2012-04-07,West Brom,Blackburn,3.0,0.0,Blackburn,West Brom
2012-04-07,Chelsea,Wigan,2.0,1.0,Chelsea,Wigan
2012-04-08,Man United,QPR,2.0,0.0,Man United,QPR
2012-04-09,Newcastle,Bolton,2.0,0.0,Bolton,Newcastle
2012-04-09,Malaga,Santander,3.0,0.0,Malaga,Santander
2012-04-10,Blackburn,Liverpool,2.0,3.0,Blackburn,Liverpool
2012-04-11,Wigan,Man United,1.0,0.0,Man United,Wigan
2012-04-11,Sp Gijon,Levante,3.0,2.0,Levante,Sp Gijon
2012-04-11,QPR,Swansea,3.0,0.0,QPR,Swansea
2012-04-12,Santander,Mallorca,0.0,3.0,Mallorca,Santander
2012-04-12,Sevilla,Zaragoza,3.0,0.0,Sevilla,Zaragoza
2012-04-14,Real Madrid,Sp Gijon,3.0,1.0,Real Madrid,Sp Gijon
2012-04-14,West Brom,QPR,1.0,0.0,QPR,West Brom
2012-04-14,Swansea,Blackburn,3.0,0.0,Blackburn,Swansea
2012-04-14,Sunderland,Wolves,0.0,0.0,Sunderland,Wolves
2012-04-15,Zaragoza,Granada,1.0,0.0,Granada,Zaragoza
2012-04-15,Villarreal,Santander,1.0,1.0,Santander,Villarreal
2012-04-16,Arsenal,Wigan,1.0,2.0,Arsenal,Wigan
2012-04-21,QPR,Tottenham,1.0,0.0,QPR,Tottenham
2012-04-21,Sp Gijon,Vallecano,2.0,1.0,Sp Gijon,Vallecano
2012-04-21,Mallorca,Zaragoza,1.0,0.0,Mallorca,Zaragoza
2012-04-21,Bolton,Swansea,1.0,1.0,Bolton,Swansea
2012-04-21,Fulham,Wigan,2.0,1.0,Fulham,Wigan
2012-04-21,Blackburn,Norwich,2.0,0.0,Blackburn,Norwich
2012-04-22,Santander,Ath Bilbao,0.0,1.0,Ath Bilbao,Santander
2012-04-24,Aston Villa,Bolton,1.0,2.0,Aston Villa,Bolton
2012-04-28,Espanol,Sp Gijon,0.0,3.0,Espanol,Sp Gijon
2012-04-28,Sociedad,Santander,3.0,0.0,Santander,Sociedad
2012-04-28,Wigan,Newcastle,4.0,0.0,Newcastle,Wigan
2012-04-28,Sunderland,Bolton,2.0,2.0,Bolton,Sunderland
2012-04-28,Swansea,Wolves,4.0,4.0,Swansea,Wolves
2012-04-29,Tottenham,Blackburn,2.0,0.0,Blackburn,Tottenham
2012-04-29,Zaragoza,Ath Bilbao,2.0,0.0,Ath Bilbao,Zaragoza
2012-04-29,Chelsea,QPR,6.0,1.0,Chelsea,QPR
2012-05-01,Sp Gijon,Villarreal,2.0,3.0,Sp Gijon,Villarreal
2012-05-01,Getafe,Santander,1.0,1.0,Getafe,Santander
2012-05-02,Zaragoza,Levante,1.0,0.0,Levante,Zaragoza
2012-05-02,Bolton,Tottenham,1.0,4.0,Bolton,Tottenham
2012-05-05,Sp Gijon,Betis,2.0,1.0,Betis,Sp Gijon
2012-05-05,Zaragoza,Santander,2.0,1.0,Santander,Zaragoza
2012-05-06,QPR,Stoke,1.0,0.0,QPR,Stoke
2012-05-06,Bolton,West Brom,2.0,2.0,Bolton,West Brom
2012-05-07,Blackburn,Wigan,0.0,1.0,Blackburn,Wigan
2012-05-13,Chelsea,Blackburn,2.0,1.0,Blackburn,Chelsea
2012-05-13,Stoke,Bolton,2.0,2.0,Bolton,Stoke
2012-05-13,Getafe,Zaragoza,0.0,2.0,Getafe,Zaragoza
2012-05-13,Malaga,Sp Gijon,1.0,0.0,Malaga,Sp Gijon
2012-05-13,Santander,Osasuna,2.0,4.0,Osasuna,Santander
2012-05-13,Wigan,Wolves,3.0,2.0,Wigan,Wolves
2012-05-13,Man City,QPR,3.0,2.0,Man City,QPR
2012-08-18,QPR,Swansea,0.0,5.0,QPR,Swansea
2012-08-18,Fulham,Norwich,5.0,0.0,Fulham,Norwich
2012-08-18,Reading,Stoke,1.0,1.0,Reading,Stoke
2012-08-19,Wigan,Chelsea,0.0,2.0,Chelsea,Wigan
2012-08-20,La Coruna,Osasuna,2.0,0.0,La Coruna,Osasuna
2012-08-20,Zaragoza,Valladolid,0.0,1.0,Valladolid,Zaragoza
2012-08-22,Chelsea,Reading,4.0,2.0,Chelsea,Reading
2012-08-25,Southampton,Wigan,0.0,2.0,Southampton,Wigan
2012-08-25,Espanol,Zaragoza,1.0,2.0,Espanol,Zaragoza
2012-08-25,Norwich,QPR,1.0,1.0,Norwich,QPR
2012-08-25,Malaga,Mallorca,1.0,1.0,Malaga,Mallorca
2012-09-01,Man City,QPR,3.0,1.0,Man City,QPR
2012-09-01,Zaragoza,Malaga,0.0,1.0,Malaga,Zaragoza
2012-09-01,Wigan,Stoke,2.0,2.0,Stoke,Wigan
2012-09-15,Man United,Wigan,4.0,0.0,Man United,Wigan
2012-09-15,QPR,Chelsea,0.0,0.0,Chelsea,QPR
2012-09-16,Sociedad,Zaragoza,2.0,0.0,Sociedad,Zaragoza
2012-09-16,Reading,Tottenham,1.0,3.0,Reading,Tottenham
2012-09-22,West Brom,Reading,1.0,0.0,Reading,West Brom
2012-09-22,Zaragoza,Osasuna,3.0,1.0,Osasuna,Zaragoza
2012-09-22,Wigan,Fulham,1.0,2.0,Fulham,Wigan
2012-09-23,Tottenham,QPR,2.0,1.0,QPR,Tottenham
2012-09-29,Reading,Newcastle,2.0,2.0,Newcastle,Reading
2012-09-29,Valencia,Zaragoza,2.0,0.0,Valencia,Zaragoza
2012-09-29,Sunderland,Wigan,1.0,0.0,Sunderland,Wigan
2012-10-01,QPR,West Ham,1.0,2.0,QPR,West Ham
2012-10-06,Zaragoza,Getafe,0.0,1.0,Getafe,Zaragoza
2012-10-06,West Brom,QPR,3.0,2.0,QPR,West Brom
2012-10-06,Wigan,Everton,2.0,2.0,Everton,Wigan
2012-10-06,Swansea,Reading,2.0,2.0,Reading,Swansea
2012-10-20,Malaga,Valladolid,2.0,1.0,Malaga,Valladolid
2012-10-20,Liverpool,Reading,1.0,0.0,Liverpool,Reading
2012-10-20,Swansea,Wigan,2.0,1.0,Swansea,Wigan
2012-10-21,Granada,Zaragoza,1.0,2.0,Granada,Zaragoza
2012-10-21,QPR,Everton,1.0,1.0,Everton,QPR
2012-10-27,Reading,Fulham,3.0,3.0,Fulham,Reading
2012-10-27,Arsenal,QPR,1.0,0.0,Arsenal,QPR
2012-10-27,Wigan,West Ham,2.0,1.0,West Ham,Wigan
2012-10-28,Zaragoza,Sevilla,2.0,1.0,Sevilla,Zaragoza
2012-11-03,Tottenham,Wigan,0.0,1.0,Tottenham,Wigan
2012-11-03,Real Madrid,Zaragoza,4.0,0.0,Real Madrid,Zaragoza
2012-11-04,QPR,Reading,1.0,1.0,QPR,Reading
2012-11-04,La Coruna,Mallorca,1.0,0.0,La Coruna,Mallorca
2012-11-10,Zaragoza,La Coruna,5.0,3.0,La Coruna,Zaragoza
2012-11-10,Reading,Norwich,0.0,0.0,Norwich,Reading
2012-11-10,Stoke,QPR,1.0,0.0,QPR,Stoke
2012-11-10,Wigan,West Brom,1.0,2.0,West Brom,Wigan
2012-11-17,QPR,Southampton,1.0,3.0,QPR,Southampton
2012-11-17,Liverpool,Wigan,3.0,0.0,Liverpool,Wigan
2012-11-17,Barcelona,Zaragoza,3.0,1.0,Barcelona,Zaragoza
2012-11-17,Reading,Everton,2.0,1.0,Everton,Reading
2012-11-24,Man United,QPR,3.0,1.0,Man United,QPR
2012-11-24,Stoke,Fulham,1.0,0.0,Fulham,Stoke
2012-11-24,Wigan,Reading,3.0,2.0,Reading,Wigan
2012-11-26,Zaragoza,Celta,0.0,1.0,Celta,Zaragoza
2012-11-27,Sunderland,QPR,0.0,0.0,QPR,Sunderland
2012-11-27,Aston Villa,Reading,1.0,0.0,Aston Villa,Reading
2012-11-28,Wigan,Man City,0.0,2.0,Man City,Wigan
2012-12-01,Reading,Man United,3.0,4.0,Man United,Reading
2012-12-01,QPR,Aston Villa,1.0,1.0,Aston Villa,QPR
2012-12-02,Mallorca,Zaragoza,1.0,1.0,Mallorca,Zaragoza
2012-12-03,Newcastle,Wigan,3.0,0.0,Newcastle,Wigan
2012-12-08,Southampton,Reading,1.0,0.0,Reading,Southampton
2012-12-08,Wigan,QPR,2.0,2.0,QPR,Wigan
2012-12-10,Vallecano,Zaragoza,0.0,2.0,Vallecano,Zaragoza
2012-12-11,Sunderland,Reading,3.0,0.0,Reading,Sunderland
2012-12-15,Norwich,Wigan,2.0,1.0,Norwich,Wigan
2012-12-15,QPR,Fulham,2.0,1.0,Fulham,QPR
2012-12-16,Zaragoza,Levante,0.0,1.0,Levante,Zaragoza
2012-12-17,La Coruna,Valladolid,0.0,0.0,La Coruna,Valladolid
2012-12-17,Reading,Arsenal,2.0,5.0,Arsenal,Reading
2012-12-22,Newcastle,QPR,1.0,0.0,Newcastle,QPR
2012-12-22,Man City,Reading,1.0,0.0,Man City,Reading
2012-12-22,Wigan,Arsenal,0.0,1.0,Arsenal,Wigan
2012-12-22,Ath Bilbao,Zaragoza,0.0,2.0,Ath Bilbao,Zaragoza
2012-12-26,Everton,Wigan,2.0,1.0,Everton,Wigan
2012-12-26,QPR,West Brom,1.0,2.0,QPR,West Brom
2012-12-26,Reading,Swansea,0.0,0.0,Reading,Swansea
2012-12-29,Aston Villa,Wigan,0.0,3.0,Aston Villa,Wigan
2012-12-29,Fulham,Swansea,1.0,2.0,Fulham,Swansea
2012-12-29,Reading,West Ham,1.0,0.0,Reading,West Ham
2012-12-30,QPR,Liverpool,0.0,3.0,Liverpool,QPR
2013-01-01,Tottenham,Reading,3.0,1.0,Reading,Tottenham
2013-01-01,West Brom,Fulham,1.0,2.0,Fulham,West Brom
2013-01-01,Wigan,Man United,0.0,4.0,Man United,Wigan
2013-01-02,Chelsea,QPR,0.0,1.0,Chelsea,QPR
2013-01-04,Zaragoza,Betis,1.0,2.0,Betis,Zaragoza
2013-01-12,Fulham,Wigan,1.0,1.0,Fulham,Wigan
2013-01-12,Reading,West Brom,3.0,2.0,Reading,West Brom
2013-01-12,QPR,Tottenham,0.0,0.0,QPR,Tottenham
2013-01-13,Ath Madrid,Zaragoza,2.0,0.0,Ath Madrid,Zaragoza
2013-01-19,Wigan,Sunderland,2.0,3.0,Sunderland,Wigan
2013-01-19,West Ham,QPR,1.0,1.0,QPR,West Ham
2013-01-19,Newcastle,Reading,1.0,2.0,Newcastle,Reading
2013-01-20,Osasuna,La Coruna,2.0,1.0,La Coruna,Osasuna
2013-01-20,Valladolid,Zaragoza,2.0,0.0,Valladolid,Zaragoza
2013-01-26,Zaragoza,Espanol,0.0,0.0,Espanol,Zaragoza
2013-01-27,Mallorca,Malaga,2.0,3.0,Malaga,Mallorca
2013-01-29,Stoke,Wigan,2.0,2.0,Stoke,Wigan
2013-01-29,QPR,Man City,0.0,0.0,Man City,QPR
2013-01-30,Reading,Chelsea,2.0,2.0,Chelsea,Reading
2013-02-02,Wigan,Southampton,2.0,2.0,Southampton,Wigan
2013-02-02,Reading,Sunderland,2.0,1.0,Reading,Sunderland
2013-02-02,QPR,Norwich,0.0,0.0,Norwich,QPR
2013-02-03,Malaga,Zaragoza,1.0,1.0,Malaga,Zaragoza
2013-02-09,Chelsea,Wigan,4.0,1.0,Chelsea,Wigan
2013-02-09,Norwich,Fulham,0.0,0.0,Fulham,Norwich
2013-02-09,Stoke,Reading,2.0,1.0,Reading,Stoke
2013-02-09,Swansea,QPR,4.0,1.0,QPR,Swansea
2013-02-10,Zaragoza,Sociedad,1.0,2.0,Sociedad,Zaragoza
2013-02-16,Osasuna,Zaragoza,1.0,0.0,Osasuna,Zaragoza
2013-02-23,Zaragoza,Valencia,2.0,2.0,Valencia,Zaragoza
2013-02-23,QPR,Man United,0.0,2.0,Man United,QPR
2013-02-23,Reading,Wigan,0.0,3.0,Reading,Wigan
2013-02-23,Fulham,Stoke,1.0,0.0,Fulham,Stoke
2013-03-01,Getafe,Zaragoza,2.0,0.0,Getafe,Zaragoza
2013-03-02,La Coruna,Vallecano,0.0,0.0,La Coruna,Vallecano
2013-03-02,Sunderland,Fulham,2.0,2.0,Fulham,Sunderland
2013-03-02,Southampton,QPR,1.0,2.0,QPR,Southampton
2013-03-02,Everton,Reading,3.0,1.0,Everton,Reading
2013-03-02,Wigan,Liverpool,0.0,4.0,Liverpool,Wigan
2013-03-09,Valladolid,Malaga,1.0,1.0,Malaga,Valladolid
2013-03-09,Reading,Aston Villa,1.0,2.0,Aston Villa,Reading
2013-03-09,QPR,Sunderland,3.0,1.0,QPR,Sunderland
2013-03-11,Zaragoza,Granada,0.0,0.0,Granada,Zaragoza
2013-03-16,Aston Villa,QPR,3.0,2.0,Aston Villa,QPR
2013-03-16,Man United,Reading,1.0,0.0,Man United,Reading
2013-03-17,Sevilla,Zaragoza,4.0,0.0,Sevilla,Zaragoza
2013-03-17,Wigan,Newcastle,2.0,1.0,Newcastle,Wigan
2013-03-17,Sunderland,Norwich,1.0,1.0,Norwich,Sunderland
2013-03-30,Wigan,Norwich,1.0,0.0,Norwich,Wigan
2013-03-30,Arsenal,Reading,4.0,1.0,Arsenal,Reading
2013-03-30,Zaragoza,Real Madrid,1.0,1.0,Real Madrid,Zaragoza
2013-03-31,Mallorca,La Coruna,2.0,3.0,La Coruna,Mallorca
2013-04-01,Fulham,QPR,3.0,2.0,Fulham,QPR
2013-04-06,Reading,Southampton,0.0,2.0,Reading,Southampton
2013-04-06,Norwich,Swansea,2.0,2.0,Norwich,Swansea
2013-04-06,La Coruna,Zaragoza,3.0,2.0,La Coruna,Zaragoza
2013-04-07,QPR,Wigan,1.0,1.0,QPR,Wigan
2013-04-13,Everton,QPR,2.0,0.0,Everton,QPR
2013-04-13,Reading,Liverpool,0.0,0.0,Liverpool,Reading
2013-04-13,Malaga,Osasuna,1.0,0.0,Malaga,Osasuna
2013-04-14,Zaragoza,Barcelona,0.0,3.0,Barcelona,Zaragoza
2013-04-17,Man City,Wigan,1.0,0.0,Man City,Wigan
2013-04-20,West Ham,Wigan,2.0,0.0,West Ham,Wigan
2013-04-20,Norwich,Reading,2.0,1.0,Norwich,Reading
2013-04-20,QPR,Stoke,0.0,2.0,QPR,Stoke
2013-04-22,Celta,Zaragoza,2.0,1.0,Celta,Zaragoza
2013-04-27,Zaragoza,Mallorca,3.0,2.0,Mallorca,Zaragoza
2013-04-27,Wigan,Tottenham,2.0,2.0,Tottenham,Wigan
2013-04-27,Stoke,Norwich,1.0,0.0,Norwich,Stoke
2013-04-28,Reading,QPR,0.0,0.0,QPR,Reading
2013-05-04,West Brom,Wigan,2.0,3.0,West Brom,Wigan
2013-05-04,Fulham,Reading,2.0,4.0,Fulham,Reading
2013-05-04,QPR,Arsenal,0.0,1.0,Arsenal,QPR
2013-05-05,Zaragoza,Vallecano,3.0,0.0,Vallecano,Zaragoza
2013-05-07,Wigan,Swansea,2.0,3.0,Swansea,Wigan
2013-05-10,Levante,Zaragoza,0.0,0.0,Levante,Zaragoza
2013-05-11,Valladolid,La Coruna,1.0,0.0,La Coruna,Valladolid
2013-05-12,QPR,Newcastle,1.0,2.0,Newcastle,QPR
2013-05-12,Norwich,West Brom,4.0,0.0,Norwich,West Brom
2013-05-14,Arsenal,Wigan,4.0,1.0,Arsenal,Wigan
2013-05-14,Reading,Man City,0.0,2.0,Man City,Reading
2013-05-19,Swansea,Fulham,0.0,3.0,Fulham,Swansea
2013-05-19,West Ham,Reading,4.0,2.0,Reading,West Ham
2013-05-19,Liverpool,QPR,1.0,0.0,Liverpool,QPR
2013-05-19,Zaragoza,Ath Bilbao,1.0,2.0,Ath Bilbao,Zaragoza
2013-05-19,Wigan,Aston Villa,2.0,2.0,Aston Villa,Wigan
2013-05-26,Betis,Zaragoza,4.0,0.0,Betis,Zaragoza
2013-06-01,Zaragoza,Ath Madrid,1.0,3.0,Ath Madrid,Zaragoza
2013-08-17,Sunderland,Fulham,0.0,1.0,Fulham,Sunderland
2013-08-17,West Ham,Cardiff,2.0,0.0,Cardiff,West Ham
2013-08-24,Hull,Norwich,1.0,0.0,Hull,Norwich
2013-08-25,Cardiff,Man City,3.0,2.0,Cardiff,Man City
2013-08-31,Cardiff,Everton,0.0,0.0,Cardiff,Everton
2013-09-14,Fulham,West Brom,1.0,1.0,Fulham,West Brom
